Mensagem,solicita_senha,solicita_codigo_autenticacao,solicita_dados_bancarios,solicita_dados_pessoais,solicita_dados_cartao,solicita_atualizacao_cadastro,solicita_pagamento,solicita_clique,solicita_ligacao,menciona_bloqueio_conta,carga_emocional,possui_urgencia,possui_ameaca,possui_linguagem_alarmista,possui_recompensa,possui_reembolso,possui_vantagem_inesperada,possui_oferta_financeira,possui_url,possui_url_encurtada,possui_telefone,possui_pix,possui_erros_ortografia_gramatica,possui_chamada_acao,possivel_golpe,Coluna 27
"Sua conta do Mercado Pago acumulou R$ 180,00 de cashback. Clique para transferir diretamente para seu banco: https://mercadopago-resgate.top",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Prezado cliente, identificamos duplicidade no pagamento da sua mensalidade. Clique para solicitar o reembolso: https://reembolso-fatura.online",0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,1,1,0,1,0,0,0,0,1,1,
"Oi <NOME>, a aula de futebol do <NOME> foi cancelada hoje por causa da chuva. Avisa a turma!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LATAM: Seu codigo de reserva e ZX94KL. Acesse o aplicativo para emitir seu bilhete de embarque.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
URGENTE: Foi emitida uma ordem de busca e apreensao em seu nome. Regularize a divida com 90% de desconto via Pix chave pix@concilia-br.com,0,0,0,0,0,0,1,0,0,0,Alto,1,1,1,0,0,0,1,0,0,0,1,0,1,1,
"Sua fatura da NET/Claro no valor de R$ 149,90 esta atrasada. Acesse a 2a via sem juros em: https://claro-2via-fatura.me",0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,0,1,1,
G-551029 e o seu codigo de seguranca para login no sistema do banco.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Aviso Mercado Livre: Seu cadastro foi suspenso por atividade nao autorizada. Reative agora enviando foto do documento: https://mercadolivre-id.online,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce tem o telefone daquele eletricista que fez o servico na sua casa mes passado?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Caixa Tem: Seu saque do FGTS de R$ 2.900,00 foi aprovado. Clique no link para transferir para sua conta bancaria: https://caixatem-fgts.me",0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,0,1,1,1,0,0,0,0,1,1,
Banco do Brasil: Atualizacao obrigatoria de seguranca para clientes Ourocard. Evite o bloqueio do cartao em: https://bb-ourocard-atualiza.top,0,0,0,0,1,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi irmao, tudo bem? Me manda aquela receita de bolo de cenoura que a mamae fazia quando tiver um tempo.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sua encomenda internacional taxada em R$ 45,00. Evite a devolucao ao remetente pagando o boleto agora: https://correios-alfandega-taxa.me",0,0,0,0,0,0,1,1,0,0,Médio,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
Sua assinatura do Spotify Premium foi suspensa por falta de pagamento. Clique para atualizar seu cartao: https://spotify-renovacao.club,0,0,0,0,1,0,1,1,0,1,Médio,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
Lembrete de Agendamento: Troca de oleo do seu veiculo agendada para amanha as 08:30 na concessionaria.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Banco C6: Transacao suspeita de R$ 890,00 aprovada no Pix. Se nao reconhece, ligue imediatamente para 0800-022-9090",0,0,0,0,0,0,0,0,1,0,Alto,1,0,1,0,0,0,0,0,0,1,1,0,1,1,
Parabens! Voce foi pré-selecionado para o programa Minha Casa Minha Vida. Cadastre-se sem burocracia em: https://minhacasa-cadastro.online,0,0,0,1,0,1,0,1,0,0,Baixo,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
G-771230 e seu token de autenticacao no PicPay. Nao compartilhe com ninguem.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Oi tia, troquei de celular e perdi meus contatos. Pode me mandar o numero do tio <NOME>?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Serasa Limpa Nome: Quite todas as suas dividas ativas por apenas R$ 49,90 no Pix. Oferta valida somente hoje: https://serasa-limpanome-ofertas.site",0,0,0,0,0,0,1,1,0,0,Alto,1,0,1,0,0,0,1,1,0,0,1,0,1,1,
Sua conta do WhatsApp foi invadida? Digite o codigo enviado por SMS na tela para recuperar o controle da conta.,0,1,0,0,0,0,0,0,0,0,Alto,1,1,1,0,0,0,0,0,0,0,0,0,1,1,
"Itaú: Voce recebeu uma transferencia de R$ 1.500,00 via PIX. Para liberar o saldo na sua conta acesse: https://itau-liberacao-pix.top",0,0,0,1,0,0,0,1,0,0,Médio,0,0,0,0,0,1,1,1,0,0,1,0,1,1,
"Oi <NOME>, o comprovante do Pix da sua parte do aluguel ja foi enviado no e-mail da imobiliaria.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
"Magazine Luiza: Oferta relampago! Smart TV 55 polegadas por apenas R$ 899,00 no Pix. Estoque limitado: https://magalu-promocoes-hoje.tech",0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,1,0,1,1,1,0,0,1,0,1,1,
Sua fatura da operadora Claro venceu em 05/09. Pague pelo app Minha Claro e evite bloqueio parcial dos servicos.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA BANCO INTER: Dispositivo desconhecido conectado a sua conta. Se nao foi voce, altere sua senha urgente: https://inter-seguranca.online",1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce vai conseguir ir no aniversario do <NOME> no sabado? Precisamos confirmar a lista de convidados.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bradesco Cartoes: Seu limite foi aumentado em R$ 5.000,00. Clique no link para ativar o novo valor no app: https://bradesco-limite.me",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,1,1,1,0,0,0,0,1,1,
URGENTE: Notificacao da Receita Federal sobre omissao de rendimentos no IRPF. Veja a declaracao retificadora em: https://receita-gov-irpf.site,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
G-392019 e o seu codigo de seguranca da conta Mercado Livre.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Seu pedido no iFood foi entregue com sucesso! Bom apetite.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Recarga Concluida: R$ 30,00 de creditos inseridos no seu numero com sucesso. Valido por 30 dias.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Santander Cartoes: Bloqueio temporario do seu cartao por falta de atualizacao cadastral. Regularize em: https://santander-cadastral.online,0,0,0,1,1,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi prima, tudo bem? Voce ainda tem o contato daquela moça que faz bolos decorados?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Voce foi contratado pela Shopee Brasil! Renda diaria de R$ 500 a R$ 2.000 trabalhando pelo celular. Fale com o gerente: https://shopee-vagas-br.online,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
Caixa Econômica: Seu Empréstimo Simples de R$ 10.000 foi liberado no Caixa Tem. Acesse para sacar: https://caixa-emprestimos.site,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,0,1,1,1,0,0,0,0,1,1,
Seu voo da Azul Linhas Aereas esta confirmado. Faca o check-in antecipado pelo nosso aplicativo oficial.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AVISO JUDICIAL: Processo no TRT referente a verbas rescisorias pendentes. Consulte o andamento em: https://trt-processos-consulta.info,0,0,0,1,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, me avisa quando chegar em casa para eu saber que deu tudo certo na viagem.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Uber Eats / iFood: Voce ganhou um cupom de R$ 100,00 sem valor minimo de compra. Resgate agora: https://cupons-ifood-gratis.site",0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Sua conta do Instagram tentou ser acessada de Sao Paulo. Se nao foi voce, redefina sua senha em: https://instagram-seguranca.net",1,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
G-882910 e o seu codigo de confirmacao para acessar o portal da faculdade.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sua fatura da Sem Parar no valor de R$ 120,50 fechou. Baixe o PDF no aplicativo oficial.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Oi <NOME>, voce conseguiu enviar a documentacao da reuniao do condominio?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banco do Brasil: Seu saldo de pontos do cartao ira expirar hoje as 23:59. Resgate em produtos em: https://bb-pontos-expirando.top,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,1,0,1,1,1,0,0,0,0,1,1,
SEU CPF SERA CANCELADO PERANTE A RECEITA FEDERAL por inconsistencia no cadastro. Evite o bloqueio em: https://cpf-regulariza-gov.me,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,1,1,1,
"Oi pai, estou precisando transferir R$ 380,00 para pagar uma conta do trabalho. Pode fazer esse Pix para mim?",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
Sua fatura da operadora TIM esta disponivel. Pague via Pix copia e cola diretamente no app Meu TIM.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
"Sorteio da Nota Fiscal Paulista: Voce tem R$ 1.250,00 disponiveis para saque imediato. Acesse: https://nota-fiscal-resgate.online",0,0,0,1,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
G-102938 e o codigo de autenticacao de duas etapas do seu e-mail.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nubank: Detectamos uma tentativa de acesso incomum na sua conta bancaria. Acesse o portal para verificar: https://nubank-seguranca-acesso.site,0,0,0,1,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce pode me enviar o contato do corretor de seguros quando puder?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Procon SP: Notificacao sobre cobranca indevida na sua conta de telefone. Solicite seu reembolso em: https://procon-reembolso-sp.online,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,1,1,1,1,0,0,0,0,1,1,
Aviso de entrega Correios: Seu codigo de rastreio e NL892019382BR. Objeto saiu para entrega ao destinatario.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú Personnalité: Seu gerente liberou um limite de credito adicional de R$ 25.000. Ative no link: https://itau-credito-personnalite.site,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,1,1,1,0,0,0,0,1,1,
URGENTE: Notificacao da Vara da Família referente a pensao alimenticia. Evite mandado ligando para 0800-999-3322,0,0,0,0,0,0,1,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,0,1,1,
"Oi mae, quando voce chegar em casa me avisa para eu descer e te ajudar com as compras.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Atencao: Sua conta do PagBank foi bloqueada devido a pendencia de atualizacao do RG/CPF. Regularize em: https://pagbank-regulariza.online,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
G-559201 e o seu codigo de seguranca da Microsoft. Nao compartilhe este codigo.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Casas Bahia: Seu carne digital possui uma parcela em atraso. Negocie com 80% de desconto via Pix no link: https://casasbahia-carne.me,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,1,1,0,0,1,0,1,1,
"Oi <NOME>, voce tem o link da reuniao do Zoom que vai comecar as 15h?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Santander: Comunicado urgente sobre o bloqueio de saldo na sua conta corrente. Acesse para desbloquear: https://santander-desbloqueio.site,0,0,0,1,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
Vagas de Emprego na Amazon: Selecionamos seu curriculo para a vaga de Digitador. Salario R$ 3.500/mes. Cadastre-se: https://amazon-vagas-br.online,0,0,0,1,0,1,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Sua consulta no dentista foi agendada para sexta-feira as 14:00. Caso precise desmarcar, responda esta mensagem.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bradesco: Transferencia de R$ 3.200,00 realizada com sucesso. Se voce nao fez essa transacao, cancele imediatamente: https://bradesco-seguranca.top",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce lembra qual era o nome do restaurante que a gente foi no fim de semana passado?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Caixa Econômica: Seu saldo do PIS/PASEP de R$ 1.320,00 expira em 48 horas. Solicite o deposito no Pix: https://caixa-pis-resgate.site",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,1,1,1,0,0,1,0,1,1,
"Sua fatura da energia CPFL fechou em R$ 189,30. Baixe o boleto atualizado pelo nosso site oficial.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G-392011 e seu codigo de verificacao do Yahoo Mail.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ALERTA SERASA: Notificacao de protesto em cartorio referente a divida bancaria. Regularize antes da negativacao: https://serasa-cartorio-regulariza.online,0,0,0,0,0,0,1,1,0,1,Alto,1,1,1,0,0,0,1,1,0,0,0,0,1,1,
"Oi <NOME>, voce pode me enviar o comprovante de pagamento da taxa da faculdade?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Petz: Seu pedido de raçao foi enviado para a transportadora. Rastreie pelo aplicativo oficial.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banco Inter: Atualizacao do Token no aplicativo necessaria. Evite a interrupcao dos seus Pix em: https://bancointer-token-atualiza.top,0,0,0,0,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi filho, voce pode passar na farmacia e comprar aquele remedio para pressao da vovo?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Shopee: Parabens! Voce ganhou um cupom de 90% OFF para compras na loja oficial. Ative agora: https://shopee-cupons-oficial.site,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Sua fatura da Net/Claro de R$ 130,00 vence em 10 dias. Acesse o app para consultar seu consumo.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
URGENTE BANCO DO BRASIL: Foi emitida uma ordem de bloqueio judicial no seu CPF. Acesse para contestar: https://bb-contestacao-judicial.online,0,0,0,1,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce conseguiu falar com o sindico sobre a vaga de garagem?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G-881029 e o seu codigo de seguranca para cadastro no aplicativo da Uber.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Serasa Experian: Seu Score caiu 250 pontos por pendencia financeira. Regularize sua divida por R$ 29,90 no Pix: https://serasa-score-limpo.site",0,0,0,0,0,0,1,1,0,0,Alto,1,0,1,0,0,0,1,1,0,0,1,0,1,1,
Sua encomenda foi entregue na portaria do seu condominio. Verifique com o porteiro.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Oi <NOME>, quando puder me envia a lista dos livros que o professor pediu para a aula de semana que vem.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Saque de R$ 2.000,00 realizado em caixa 24h. Se nao reconhece essa operacao, bloqueie no link: https://nubank-bloqueio-caixa.tech",0,0,0,0,0,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, a reuniao de segunda-feira foi transferida para as 10h. Qualquer duvida me avisa.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mercado Pago: Seu rendimento de R$ 450,00 esta liberado para transferencia via Pix. Resgate em: https://mercadopago-rendimento.me",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,1,0,1,1,1,0,0,1,0,1,1,
G-771829 e o seu codigo de validacao do Telegram.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Notificacao da Policia Federal: Inquerito instaurado sob o seu CPF por inconsistencia fiscal. Veja o oficio em: https://pf-oficio-gov.site,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce vai querer ir carona comigo para a faculdade hoje?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú Unibanco: Atualizacao obrigatoria do seu iToken no aplicativo. Evite a suspensao da sua conta em: https://itau-itoken-atualiza.top,0,0,0,0,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi pai, precisei chamar o guincho para o carro. Me faz um Pix urgente de R$ 200 para pagar o motorista!",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,1,0,1,1,
"Sua fatura do cartão Nubank fechou em R$ 450,00. Pague via Pix ou boleto diretamente no aplicativo oficial.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Magazine Luiza: Seu pedido de Geladeira Frost Free foi cancelado por falta de estoque. Solicite seu reembolso: https://magalu-reembolso.online,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,1,1,0,1,0,0,0,0,1,1,
G-992019 e o seu codigo de confirmacao do Mercado Pago.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bradesco: Cadastramento de chave PIX nao reconhecido em seu nome. Cancele no link oficial: https://bradesco-chavepix-cancelar.online,0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, o professor postou as notas da prova no portal do aluno. Da uma olhada la!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caixa Econômica: Seu lote do PIS do ano base ja esta liberado para consulta e saque via PIX em: https://caixa-pis-beneficios.site,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,0,0,1,0,1,1,
"Oi <NOME>, voce lembra de trazer o carregador do meu notebook amanha para o escritorio?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA CARTAO SANTANDER: Tentativa de compra de R$ 4.500,00 no site Mercado Livre. Se nao reconhece, cancele em: https://santander-cancelamento.tech",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi mae, perdi meu celular no taxi. To usando o telefone do meu amigo. Me chama no Whats nesse numero novo!",0,0,0,0,0,0,0,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,0,0,1,1,
Sua conta do Mercado Livre acumulou 2.000 pontos no Meli+. Clique para resgatar mensalidade gratis da Disney+: https://mercadolivre-disney.site,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,1,0,1,1,1,0,0,0,0,1,1,
G-102948 e seu codigo de verificacao do PayPal. Nao compartilhe.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú: Seu cartão de crédito foi bloqueado preventivamente por tentativa de fraude. Desbloqueie em: https://itau-cartoes-desbloqueio.top,0,0,0,0,1,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce vai conseguir ir na aula de yoga hoje a noite?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DETRAN-SP: Sua CNH sera suspensa por atingir o limite de pontos. Pague a taxa de recurso com desconto: https://detran-sp-cnh-recurso.info,0,0,0,0,0,0,1,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
Obrigado por utilizar os servicos do Banco do Brasil. Sua transacao foi concluida com sucesso.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Caixa Tem: Atualize seu cadastro para liberar seu empréstimo pré-aprovado de R$ 5.000,00 sem taxa de juros: https://caixatem-atualizacao.online",0,0,0,1,0,1,0,1,0,0,Médio,0,0,0,0,0,1,1,1,0,0,0,0,1,1,
"Oi <NOME>, o tecnico da internet acabou de sair daqui de casa e o sinal ja voltou ao normal.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
URGENTE: Notificacao extrajudicial cobrando divida atrelada ao seu CPF. Evite penhora ligando para 0800-777-2200,0,0,0,0,0,0,1,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,0,1,1,
G-551092 e o seu codigo de autenticacao do Gov.br.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Shopee: Pacote com tentativa de entrega frustrada. Clique para agendar nova data de entrega: https://shopee-agendamento-log.me,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce tem a lista de ingredientes que a gente precisa comprar para a receita do jantar?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Banco do Brasil: Transacao via Pix no valor de R$ 1.800,00 em analise. Se nao reconhece, cancele em: https://bb-cancelamento-pix.site",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi filho, voce pode pagar a conta de luz para mim hoje? Eu esqueci de ir ao banco e vence hoje.",0,0,0,0,0,0,1,0,0,0,Alto,1,0,1,0,0,0,0,0,0,0,0,0,1,1,
Casas Bahia: Seu cupom de R$ 500 em compras expira hoje as 23:59. Ative nas compras acima de R$ 1.000: https://casasbahia-cupom-hoje.tech,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,1,0,1,1,1,0,0,0,0,1,1,
"Sua fatura da operadora Vivo no valor de R$ 89,90 esta disponivel. Acesse o aplicativo Vivo para pagar.",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bradesco Prime: Atualizacao obrigatoria dos dados cadastrais para evitar a suspensao do acesso ao app: https://bradesco-atualizacao-cadastral.top,0,0,0,1,0,1,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, o treino de corrida no parque esta confirmado para as 07h da manha.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G-992010 e seu codigo de seguranca da conta da Apple ID.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Uber: Sua corrida de R$ 22,50 foi finalizada. Avalie seu motorista no aplicativo.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALERTA NUBANK: Transferencia Pix de R$ 3.000,00 agendada na sua conta. Cancele urgente no link: https://nubank-cancelamento-pix.site",0,0,0,0,0,0,0,1,0,0,Alto,1,0,1,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce me manda o relatorio do projeto por e-mail quando terminar?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caixa Econômica: Seu reembolso da tarifa cobrada indevidamente foi liberado no Pix. Solicite em: https://caixa-reembolso-tarifas.me,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,0,1,1,1,1,0,0,1,0,1,1,
"Sua encomenda dos Correios esta retida na agencia central. Pague a taxa de R$ 18,90 para despacho: https://correios-retido-taxa.online",0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,0,1,1,
"Oi <NOME>, voce conseguiu agendar o exame de sangue para o mes que vem?",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Itaú Cartões: Seu cartão virtual foi clonado. Clique no link para fazer o bloqueio imediato das compras: https://itau-bloqueio-cartao.top,0,0,0,0,1,0,0,1,0,1,Alto,1,1,1,0,0,0,0,1,0,0,0,0,1,1,
G-102931 e seu codigo de verificacao da conta do Mercado Pago.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Notificacao Judicial de Cobranca: Evite bloqueio de contas bancarias e penhora. Ligue para o jurídico: 0800-001-9988,0,0,0,0,0,0,1,0,1,1,Alto,1,1,1,0,0,0,0,0,0,1,0,0,1,1,
"Oi <NOME>, o pessoal esta se reunindo na lanchonete da esquina. Vem para ca!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mercado Livre: Voce foi sorteado para ganhar um celular novo! Pague apenas o frete de envio via Pix: https://mercadolivre-sorteios.online,0,0,0,0,0,0,1,1,0,0,Alto,0,0,0,1,0,1,1,1,0,0,1,0,1,1,
